# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-22 02:39:55 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08110000 Yegua Ck nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 08110000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    135366      00060        00001      140934         Discharge, cubic feet per second (Maximum)
#    135367      00060        00002      140934         Discharge, cubic feet per second (Minimum)
#    135368      00060        00003      140934         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	135366_00060_00001	135366_00060_00001_cd	135367_00060_00002	135367_00060_00002_cd	135368_00060_00003	135368_00060_00003_cd
USGS	08110000	1974-10-13					1190	A
USGS	08110000	1974-10-14					1170	A
USGS	08110000	1974-10-15					1190	A
USGS	08110000	1974-10-16					1140	A
USGS	08110000	1974-10-17					1040	A
USGS	08110000	1974-10-18					741	A
USGS	08110000	1974-10-19					681	A
USGS	08110000	1974-10-20					677	A
USGS	08110000	1974-10-21					673	A
USGS	08110000	1974-10-22					673	A
USGS	08110000	1974-10-23					673	A
USGS	08110000	1974-10-24					471	A
USGS	08110000	1974-10-25					32.0	A
USGS	08110000	1974-10-26					2.90	A
USGS	08110000	1974-10-27					0.80	A
USGS	08110000	1974-10-28					58.0	A
USGS	08110000	1974-10-29					183	A
USGS	08110000	1974-10-30					569	A
USGS	08110000	1974-10-31					514	A
USGS	08110000	1974-11-01					103	A
USGS	08110000	1974-11-02					10.0	A
USGS	08110000	1974-11-03					4.10	A
USGS	08110000	1974-11-04					3.20	A
USGS	08110000	1974-11-05					3.20	A
USGS	08110000	1974-11-06					231	A
USGS	08110000	1974-11-07					685	A
USGS	08110000	1974-11-08					127	A
USGS	08110000	1974-11-09					14.0	A
USGS	08110000	1974-11-10					6.40	A
USGS	08110000	1974-11-11					192	A
USGS	08110000	1974-11-12					1140	A
USGS	08110000	1974-11-13					2300	A
USGS	08110000	1974-11-14					2310	A
USGS	08110000	1974-11-15					2300	A
USGS	08110000	1974-11-16					2300	A
USGS	08110000	1974-11-17					2290	A
USGS	08110000	1974-11-18					2310	A
USGS	08110000	1974-11-19					2360	A
USGS	08110000	1974-11-20					2350	A
USGS	08110000	1974-11-21					2340	A
USGS	08110000	1974-11-22					2350	A
USGS	08110000	1974-11-23					2340	A
USGS	08110000	1974-11-24					2050	A
USGS	08110000	1974-11-25					358	A
USGS	08110000	1974-11-26					31.0	A
USGS	08110000	1974-11-27					264	A
USGS	08110000	1974-11-28					939	A
USGS	08110000	1974-11-29					1020	A
USGS	08110000	1974-11-30					1400	A
USGS	08110000	1974-12-01					2310	A
USGS	08110000	1974-12-02					2320	A
USGS	08110000	1974-12-03					2310	A
USGS	08110000	1974-12-04					2290	A
USGS	08110000	1974-12-05					2280	A
USGS	08110000	1974-12-06					2280	A
USGS	08110000	1974-12-07					2270	A
USGS	08110000	1974-12-08					2270	A
USGS	08110000	1974-12-09					2260	A
USGS	08110000	1974-12-10					2290	A
USGS	08110000	1974-12-11					2200	A
USGS	08110000	1974-12-12					1860	A
USGS	08110000	1974-12-13					1860	A
USGS	08110000	1974-12-14					1880	A
USGS	08110000	1974-12-15					1890	A
USGS	08110000	1974-12-16					2020	A
USGS	08110000	1974-12-17					2310	A
USGS	08110000	1974-12-18					2340	A
USGS	08110000	1974-12-19					2250	A
USGS	08110000	1974-12-20					1600	A
USGS	08110000	1974-12-21					629	A
USGS	08110000	1974-12-22					436	A
USGS	08110000	1974-12-23					305	A
USGS	08110000	1974-12-24					175	A
USGS	08110000	1974-12-25					13.0	A
USGS	08110000	1974-12-26					5.10	A
USGS	08110000	1974-12-27					4.40	A
USGS	08110000	1974-12-28					3.30	A
USGS	08110000	1974-12-29					2.80	A
USGS	08110000	1974-12-30					3.60	A
USGS	08110000	1974-12-31					6.40	A
USGS	08110000	1975-01-01					12.0	A
USGS	08110000	1975-01-02					12.0	A
USGS	08110000	1975-01-03					13.0	A
USGS	08110000	1975-01-04					5.90	A
USGS	08110000	1975-01-05					3.30	A
USGS	08110000	1975-01-06					355	A
USGS	08110000	1975-01-07					1160	A
USGS	08110000	1975-01-08					1230	A
USGS	08110000	1975-01-09					1240	A
USGS	08110000	1975-01-10					1080	A
USGS	08110000	1975-01-11					625	A
USGS	08110000	1975-01-12					610	A
USGS	08110000	1975-01-13					558	A
USGS	08110000	1975-01-14					486	A
USGS	08110000	1975-01-15					492	A
USGS	08110000	1975-01-16					495	A
USGS	08110000	1975-01-17					495	A
USGS	08110000	1975-01-18					498	A
USGS	08110000	1975-01-19					498	A
USGS	08110000	1975-01-20					334	A
USGS	08110000	1975-01-21					20.0	A
USGS	08110000	1975-01-22					5.40	A
USGS	08110000	1975-01-23					4.10	A
USGS	08110000	1975-01-24					3.60	A
USGS	08110000	1975-01-25					3.40	A
USGS	08110000	1975-01-26					3.60	A
USGS	08110000	1975-01-27					3.30	A
USGS	08110000	1975-01-28					59.0	A
USGS	08110000	1975-01-29					237	A
USGS	08110000	1975-01-30					250	A
USGS	08110000	1975-01-31					254	A
USGS	08110000	1975-02-01					149	A
USGS	08110000	1975-02-02					11.0	A
USGS	08110000	1975-02-03					25.0	A
USGS	08110000	1975-02-04					73.0	A
USGS	08110000	1975-02-05					17.0	A
USGS	08110000	1975-02-06					357	A
USGS	08110000	1975-02-07					1130	A
USGS	08110000	1975-02-08					1280	A
USGS	08110000	1975-02-09					1290	A
USGS	08110000	1975-02-10					1110	A
USGS	08110000	1975-02-11					355	A
USGS	08110000	1975-02-12					18.0	A
USGS	08110000	1975-02-13					172	A
USGS	08110000	1975-02-14					772	A
USGS	08110000	1975-02-15					908	A
USGS	08110000	1975-02-16					915	A
USGS	08110000	1975-02-17					919	A
USGS	08110000	1975-02-18					921	A
USGS	08110000	1975-02-19					922	A
USGS	08110000	1975-02-20					929	A
USGS	08110000	1975-02-21					937	A
USGS	08110000	1975-02-22					941	A
USGS	08110000	1975-02-23					937	A
USGS	08110000	1975-02-24					947	A
USGS	08110000	1975-02-25					964	A
USGS	08110000	1975-02-26					978	A
USGS	08110000	1975-02-27					985	A
USGS	08110000	1975-02-28					995	A
USGS	08110000	1975-03-01					1000	A
USGS	08110000	1975-03-02					1000	A
USGS	08110000	1975-03-03					1000	A
USGS	08110000	1975-03-04					989	A
USGS	08110000	1975-03-05					979	A
USGS	08110000	1975-03-06					980	A
USGS	08110000	1975-03-07					980	A
USGS	08110000	1975-03-08					968	A
USGS	08110000	1975-03-09					963	A
USGS	08110000	1975-03-10					950	A
USGS	08110000	1975-03-11					945	A
USGS	08110000	1975-03-12					940	A
USGS	08110000	1975-03-13					924	A
USGS	08110000	1975-03-14					917	A
USGS	08110000	1975-03-15					917	A
USGS	08110000	1975-03-16					915	A
USGS	08110000	1975-03-17					908	A
USGS	08110000	1975-03-18					744	A
USGS	08110000	1975-03-19					63.0	A
USGS	08110000	1975-03-20					5.60	A
USGS	08110000	1975-03-21					2.10	A
USGS	08110000	1975-03-22					1.40	A
USGS	08110000	1975-03-23					1.20	A
USGS	08110000	1975-03-24					1.10	A
USGS	08110000	1975-03-25					1.00	A
USGS	08110000	1975-03-26					1.10	A
USGS	08110000	1975-03-27					1.40	A
USGS	08110000	1975-03-28					1.60	A
USGS	08110000	1975-03-29					1.60	A
USGS	08110000	1975-03-30					1.70	A
USGS	08110000	1975-03-31					1.70	A
USGS	08110000	1975-04-01					1.70	A
USGS	08110000	1975-04-02					1.80	A
USGS	08110000	1975-04-03					1.70	A
USGS	08110000	1975-04-04					1.80	A
USGS	08110000	1975-04-05					2.00	A
USGS	08110000	1975-04-06					2.20	A
USGS	08110000	1975-04-07					2.40	A
USGS	08110000	1975-04-08					4.30	A
USGS	08110000	1975-04-09					5.60	A
USGS	08110000	1975-04-10					5.20	A
USGS	08110000	1975-04-11					4.80	A
USGS	08110000	1975-04-12					4.20	A
USGS	08110000	1975-04-13					4.70	A
USGS	08110000	1975-04-14					8.60	A
USGS	08110000	1975-04-15					202	A
USGS	08110000	1975-04-16					571	A
USGS	08110000	1975-04-17					581	A
USGS	08110000	1975-04-18					486	A
USGS	08110000	1975-04-19					299	A
USGS	08110000	1975-04-20					282	A
USGS	08110000	1975-04-21					165	A
USGS	08110000	1975-04-22					11.0	A
USGS	08110000	1975-04-23					4.40	A
USGS	08110000	1975-04-24					3.60	A
USGS	08110000	1975-04-25					4.00	A
USGS	08110000	1975-04-26					4.70	A
USGS	08110000	1975-04-27					5.40	A
USGS	08110000	1975-04-28					7.00	A
USGS	08110000	1975-04-29					15.0	A
USGS	08110000	1975-04-30					21.0	A
USGS	08110000	1975-05-01					7.10	A
USGS	08110000	1975-05-02					3.60	A
USGS	08110000	1975-05-03					2.80	A
USGS	08110000	1975-05-04					2.50	A
USGS	08110000	1975-05-05					340	A
USGS	08110000	1975-05-06					920	A
USGS	08110000	1975-05-07					954	A
USGS	08110000	1975-05-08					743	A
USGS	08110000	1975-05-09					141	A
USGS	08110000	1975-05-10					14.0	A
USGS	08110000	1975-05-11					7.40	A
USGS	08110000	1975-05-12					191	A
USGS	08110000	1975-05-13					794	A
USGS	08110000	1975-05-14					966	A
USGS	08110000	1975-05-15					974	A
USGS	08110000	1975-05-16					978	A
USGS	08110000	1975-05-17					980	A
USGS	08110000	1975-05-18					980	A
USGS	08110000	1975-05-19					981	A
USGS	08110000	1975-05-20					985	A
USGS	08110000	1975-05-21					989	A
USGS	08110000	1975-05-22					990	A
USGS	08110000	1975-05-23					996	A
USGS	08110000	1975-05-24					794	A
USGS	08110000	1975-05-25					113	A
USGS	08110000	1975-05-26					10.0	A
USGS	08110000	1975-05-27					3.30	A
USGS	08110000	1975-05-28					4.80	A
USGS	08110000	1975-05-29					18.0	A
USGS	08110000	1975-05-30					17.0	A
USGS	08110000	1975-05-31					14.0	A
USGS	08110000	1975-06-01					440	A
USGS	08110000	1975-06-02					1720	A
USGS	08110000	1975-06-03					2640	A
USGS	08110000	1975-06-04					2690	A
USGS	08110000	1975-06-05					2720	A
USGS	08110000	1975-06-06					2630	A
USGS	08110000	1975-06-07					2620	A
USGS	08110000	1975-06-08					2600	A
USGS	08110000	1975-06-09					2600	A
USGS	08110000	1975-06-10					2350	A
USGS	08110000	1975-06-11					2000	A
USGS	08110000	1975-06-12					2570	A
USGS	08110000	1975-06-13					2580	A
USGS	08110000	1975-06-14					2060	A
USGS	08110000	1975-06-15					1120	A
USGS	08110000	1975-06-16					1010	A
USGS	08110000	1975-06-17					994	A
USGS	08110000	1975-06-18					993	A
USGS	08110000	1975-06-19					991	A
USGS	08110000	1975-06-20					988	A
USGS	08110000	1975-06-21					987	A
USGS	08110000	1975-06-22					983	A
USGS	08110000	1975-06-23					976	A
USGS	08110000	1975-06-24					978	A
USGS	08110000	1975-06-25					977	A
USGS	08110000	1975-06-26					1000	A
USGS	08110000	1975-06-27					1020	A
USGS	08110000	1975-06-28					750	A
USGS	08110000	1975-06-29					78.0	A
USGS	08110000	1975-06-30					217	A
USGS	08110000	1975-07-01					785	A
USGS	08110000	1975-07-02					739	A
USGS	08110000	1975-07-03					435	A
USGS	08110000	1975-07-04					1560	A
USGS	08110000	1975-07-05					2530	A
USGS	08110000	1975-07-06					2550	A
USGS	08110000	1975-07-07					2550	A
USGS	08110000	1975-07-08					2540	A
USGS	08110000	1975-07-09					2140	A
USGS	08110000	1975-07-10					1090	A
USGS	08110000	1975-07-11					977	A
USGS	08110000	1975-07-12					954	A
USGS	08110000	1975-07-13					954	A
USGS	08110000	1975-07-14					952	A
USGS	08110000	1975-07-15					953	A
USGS	08110000	1975-07-16					952	A
USGS	08110000	1975-07-17					950	A
USGS	08110000	1975-07-18					956	A
USGS	08110000	1975-07-19					956	A
USGS	08110000	1975-07-20					950	A
USGS	08110000	1975-07-21					942	A
USGS	08110000	1975-07-22					936	A
USGS	08110000	1975-07-23					941	A
USGS	08110000	1975-07-24					941	A
USGS	08110000	1975-07-25					932	A
USGS	08110000	1975-07-26					930	A
USGS	08110000	1975-07-27					933	A
USGS	08110000	1975-07-28					931	A
USGS	08110000	1975-07-29					929	A
USGS	08110000	1975-07-30					942	A
USGS	08110000	1975-07-31					935	A
USGS	08110000	1975-08-01					934	A
USGS	08110000	1975-08-02					954	A
USGS	08110000	1975-08-03					758	A
USGS	08110000	1975-08-04					365	A
USGS	08110000	1975-08-05					870	A
USGS	08110000	1975-08-06					882	A
USGS	08110000	1975-08-07					882	A
USGS	08110000	1975-08-08					882	A
USGS	08110000	1975-08-09					883	A
USGS	08110000	1975-08-10					881	A
USGS	08110000	1975-08-11					749	A
USGS	08110000	1975-08-12					535	A
USGS	08110000	1975-08-13					531	A
USGS	08110000	1975-08-14					525	A
USGS	08110000	1975-08-15					525	A
USGS	08110000	1975-08-16					327	A
USGS	08110000	1975-08-17					15.0	A
USGS	08110000	1975-08-18					2.50	A
USGS	08110000	1975-08-19					1.20	A
USGS	08110000	1975-08-20					0.80	A
USGS	08110000	1975-08-21					0.66	A
USGS	08110000	1975-08-22					0.49	A
USGS	08110000	1975-08-23					0.46	A
USGS	08110000	1975-08-24					0.59	A
USGS	08110000	1975-08-25					0.71	A
USGS	08110000	1975-08-26					0.74	A
USGS	08110000	1975-08-27					0.77	A
USGS	08110000	1975-08-28					0.86	A
USGS	08110000	1975-08-29					0.85	A
USGS	08110000	1975-08-30					0.85	A
USGS	08110000	1975-08-31					0.74	A
USGS	08110000	1975-09-01					0.74	A
USGS	08110000	1975-09-02					0.83	A
USGS	08110000	1975-09-03					0.84	A
USGS	08110000	1975-09-04					0.89	A
USGS	08110000	1975-09-05					1.00	A
USGS	08110000	1975-09-06					1.10	A
USGS	08110000	1975-09-07					1.10	A
USGS	08110000	1975-09-08					1.10	A
USGS	08110000	1975-09-09					1.10	A
USGS	08110000	1975-09-10					1.10	A
USGS	08110000	1975-09-11					1.10	A
USGS	08110000	1975-09-12					0.96	A
USGS	08110000	1975-09-13					0.96	A
USGS	08110000	1975-09-14					0.89	A
USGS	08110000	1975-09-15					0.81	A
USGS	08110000	1975-09-16					1.20	A
USGS	08110000	1975-09-17					112	A
USGS	08110000	1975-09-18					571	A
USGS	08110000	1975-09-19					516	A
USGS	08110000	1975-09-20					42.0	A
USGS	08110000	1975-09-21					3.00	A
USGS	08110000	1975-09-22					1.00	A
USGS	08110000	1975-09-23					0.83	A
USGS	08110000	1975-09-24					0.85	A
USGS	08110000	1975-09-25					0.94	A
USGS	08110000	1975-09-26					1.20	A
USGS	08110000	1975-09-27					1.30	A
USGS	08110000	1975-09-28					1.40	A
USGS	08110000	1975-09-29					1.40	A
USGS	08110000	1975-09-30					1.20	A
USGS	08110000	1975-10-01					1.30	A
USGS	08110000	1975-10-02					1.10	A
USGS	08110000	1975-10-03					1.10	A
USGS	08110000	1975-10-04					1.10	A
USGS	08110000	1975-10-05					1.20	A
USGS	08110000	1975-10-06					1.20	A
USGS	08110000	1975-10-07					1.30	A
USGS	08110000	1975-10-08					1.50	A
USGS	08110000	1975-10-09					2.00	A
USGS	08110000	1975-10-10					2.30	A
USGS	08110000	1975-10-11					1.80	A
USGS	08110000	1975-10-12					1.50	A
USGS	08110000	1975-10-13					1.30	A
USGS	08110000	1975-10-14					1.40	A
USGS	08110000	1975-10-15					1.50	A
USGS	08110000	1975-10-16					1.70	A
USGS	08110000	1975-10-17					1.80	A
USGS	08110000	1975-10-18					1.80	A
USGS	08110000	1975-10-19					1.70	A
USGS	08110000	1975-10-20					1.70	A
USGS	08110000	1975-10-21					1.70	A
USGS	08110000	1975-10-22					1.80	A
USGS	08110000	1975-10-23					1.90	A
USGS	08110000	1975-10-24					1.90	A
USGS	08110000	1975-10-25					1.90	A
USGS	08110000	1975-10-26					1.90	A
USGS	08110000	1975-10-27					1.90	A
USGS	08110000	1975-10-28					1.80	A
USGS	08110000	1975-10-29					1.80	A
USGS	08110000	1975-10-30					1.70	A
USGS	08110000	1975-10-31					1.70	A
USGS	08110000	1975-11-01					1.70	A
USGS	08110000	1975-11-02					1.70	A
USGS	08110000	1975-11-03					1.60	A
USGS	08110000	1975-11-04					1.60	A
USGS	08110000	1975-11-05					1.60	A
USGS	08110000	1975-11-06					1.50	A
USGS	08110000	1975-11-07					1.50	A
USGS	08110000	1975-11-08					1.50	A
USGS	08110000	1975-11-09					1.40	A
USGS	08110000	1975-11-10					1.40	A
USGS	08110000	1975-11-11					1.40	A
USGS	08110000	1975-11-12					1.30	A
USGS	08110000	1975-11-13					1.30	A
USGS	08110000	1975-11-14					1.30	A
USGS	08110000	1975-11-15					1.20	A
USGS	08110000	1975-11-16					1.20	A
USGS	08110000	1975-11-17					1.20	A
USGS	08110000	1975-11-18					1.30	A
USGS	08110000	1975-11-19					1.60	A
USGS	08110000	1975-11-20					1.60	A
USGS	08110000	1975-11-21					1.60	A
USGS	08110000	1975-11-22					1.60	A
USGS	08110000	1975-11-23					1.60	A
USGS	08110000	1975-11-24					1.60	A
USGS	08110000	1975-11-25					1.50	A
USGS	08110000	1975-11-26					1.60	A
USGS	08110000	1975-11-27					1.60	A
USGS	08110000	1975-11-28					1.80	A
USGS	08110000	1975-11-29					2.10	A
USGS	08110000	1975-11-30					2.20	A
USGS	08110000	1975-12-01					2.20	A
USGS	08110000	1975-12-02					2.30	A
USGS	08110000	1975-12-03					2.30	A
USGS	08110000	1975-12-04					2.40	A
USGS	08110000	1975-12-05					2.50	A
USGS	08110000	1975-12-06					3.50	A
USGS	08110000	1975-12-07					3.00	A
USGS	08110000	1975-12-08					2.60	A
USGS	08110000	1975-12-09					2.40	A
USGS	08110000	1975-12-10					2.20	A
USGS	08110000	1975-12-11					2.20	A
USGS	08110000	1975-12-12					2.20	A
USGS	08110000	1975-12-13					2.30	A
USGS	08110000	1975-12-14					2.40	A
USGS	08110000	1975-12-15					3.00	A
USGS	08110000	1975-12-16					3.60	A
USGS	08110000	1975-12-17					3.40	A
USGS	08110000	1975-12-18					2.90	A
USGS	08110000	1975-12-19					2.70	A
USGS	08110000	1975-12-20					2.60	A
USGS	08110000	1975-12-21					2.50	A
USGS	08110000	1975-12-22					2.50	A
USGS	08110000	1975-12-23					2.60	A
USGS	08110000	1975-12-24					4.90	A
USGS	08110000	1975-12-25					5.80	A
USGS	08110000	1975-12-26					2.40	A
USGS	08110000	1975-12-27					1.40	A
USGS	08110000	1975-12-28					1.10	A
USGS	08110000	1975-12-29					1.10	A
USGS	08110000	1975-12-30					1.10	A
USGS	08110000	1975-12-31					1.10	A
USGS	08110000	1976-01-01					1.10	A
USGS	08110000	1976-01-02					1.20	A
USGS	08110000	1976-01-03					1.20	A
USGS	08110000	1976-01-04					1.10	A
USGS	08110000	1976-01-05					1.10	A
USGS	08110000	1976-01-06					1.20	A
USGS	08110000	1976-01-07					1.20	A
USGS	08110000	1976-01-08					1.20	A
USGS	08110000	1976-01-09					1.20	A
USGS	08110000	1976-01-10					1.20	A
USGS	08110000	1976-01-11					1.30	A
USGS	08110000	1976-01-12					1.30	A
USGS	08110000	1976-01-13					1.30	A
USGS	08110000	1976-01-14					1.30	A
USGS	08110000	1976-01-15					1.20	A
USGS	08110000	1976-01-16					1.20	A
USGS	08110000	1976-01-17					1.20	A
USGS	08110000	1976-01-18					1.20	A
USGS	08110000	1976-01-19					1.20	A
USGS	08110000	1976-01-20					1.70	A
USGS	08110000	1976-01-21					1.80	A
USGS	08110000	1976-01-22					1.60	A
USGS	08110000	1976-01-23					1.50	A
USGS	08110000	1976-01-24					1.50	A
USGS	08110000	1976-01-25					5.30	A
USGS	08110000	1976-01-26					2.20	A
USGS	08110000	1976-01-27					0.99	A
USGS	08110000	1976-01-28					0.65	A
USGS	08110000	1976-01-29					0.58	A
USGS	08110000	1976-01-30					0.59	A
USGS	08110000	1976-01-31					0.65	A
USGS	08110000	1976-02-01					0.70	A
USGS	08110000	1976-02-02					0.75	A
USGS	08110000	1976-02-03					0.74	A
USGS	08110000	1976-02-04					0.81	A
USGS	08110000	1976-02-05					1.40	A
USGS	08110000	1976-02-06					6.00	A
USGS	08110000	1976-02-07					3.50	A
USGS	08110000	1976-02-08					2.30	A
USGS	08110000	1976-02-09					2.00	A
USGS	08110000	1976-02-10					2.00	A
USGS	08110000	1976-02-11					1.90	A
USGS	08110000	1976-02-12					1.80	A
USGS	08110000	1976-02-13					1.80	A
USGS	08110000	1976-02-14					1.70	A
USGS	08110000	1976-02-15					1.80	A
USGS	08110000	1976-02-16					1.80	A
USGS	08110000	1976-02-17					2.00	A
USGS	08110000	1976-02-18					2.00	A
USGS	08110000	1976-02-19					1.90	A
USGS	08110000	1976-02-20					1.80	A
USGS	08110000	1976-02-21					2.30	A
USGS	08110000	1976-02-22					2.20	A
USGS	08110000	1976-02-23					2.10	A
USGS	08110000	1976-02-24					2.00	A
USGS	08110000	1976-02-25					1.90	A
USGS	08110000	1976-02-26					2.00	A
USGS	08110000	1976-02-27					2.10	A
USGS	08110000	1976-02-28					2.10	A
USGS	08110000	1976-02-29					2.20	A
USGS	08110000	1976-03-01					2.30	A
USGS	08110000	1976-03-02					2.50	A
USGS	08110000	1976-03-03					2.60	A
USGS	08110000	1976-03-04					2.70	A
USGS	08110000	1976-03-05					2.70	A
USGS	08110000	1976-03-06					2.90	A
USGS	08110000	1976-03-07					3.80	A
USGS	08110000	1976-03-08					7.20	A
USGS	08110000	1976-03-09					6.80	A
USGS	08110000	1976-03-10					3.70	A
USGS	08110000	1976-03-11					94.0	A
USGS	08110000	1976-03-12					595	A
USGS	08110000	1976-03-13					749	A
USGS	08110000	1976-03-14					750	A
USGS	08110000	1976-03-15					671	A
USGS	08110000	1976-03-16					503	A
USGS	08110000	1976-03-17					355	A
USGS	08110000	1976-03-18					19.0	A
USGS	08110000	1976-03-19					4.10	A
USGS	08110000	1976-03-20					3.70	A
USGS	08110000	1976-03-21					3.60	A
USGS	08110000	1976-03-22					3.40	A
USGS	08110000	1976-03-23					3.20	A
USGS	08110000	1976-03-24					3.90	A
USGS	08110000	1976-03-25					4.20	A
USGS	08110000	1976-03-26					4.10	A
USGS	08110000	1976-03-27					4.20	A
USGS	08110000	1976-03-28					4.30	A
USGS	08110000	1976-03-29					4.60	A
USGS	08110000	1976-03-30					5.70	A
USGS	08110000	1976-03-31					6.90	A
USGS	08110000	1976-04-01					5.70	A
USGS	08110000	1976-04-02					5.00	A
USGS	08110000	1976-04-03					4.40	A
USGS	08110000	1976-04-04					4.10	A
USGS	08110000	1976-04-05					8.30	A
USGS	08110000	1976-04-06					8.00	A
USGS	08110000	1976-04-07					3.80	A
USGS	08110000	1976-04-08					181	A
USGS	08110000	1976-04-09					814	A
USGS	08110000	1976-04-10					1020	A
USGS	08110000	1976-04-11					1040	A
USGS	08110000	1976-04-12					1040	A
USGS	08110000	1976-04-13					1050	A
USGS	08110000	1976-04-14					1050	A
USGS	08110000	1976-04-15					1050	A
USGS	08110000	1976-04-16					819	A
USGS	08110000	1976-04-17					82.0	A
USGS	08110000	1976-04-18					7.80	A
USGS	08110000	1976-04-19					10.0	A
USGS	08110000	1976-04-20					24.0	A
USGS	08110000	1976-04-21					11.0	A
USGS	08110000	1976-04-22					41.0	A
USGS	08110000	1976-04-23					465	A
USGS	08110000	1976-04-24					828	A
USGS	08110000	1976-04-25					842	A
USGS	08110000	1976-04-26					932	A
USGS	08110000	1976-04-27					1060	A
USGS	08110000	1976-04-28					1060	A
USGS	08110000	1976-04-29					768	A
USGS	08110000	1976-04-30					178	A
USGS	08110000	1976-05-01					409	A
USGS	08110000	1976-05-02					591	A
USGS	08110000	1976-05-03					964	A
USGS	08110000	1976-05-04					982	A
USGS	08110000	1976-05-05					980	A
USGS	08110000	1976-05-06					980	A
USGS	08110000	1976-05-07					685	A
USGS	08110000	1976-05-08					69.0	A
USGS	08110000	1976-05-09					15.0	A
USGS	08110000	1976-05-10					22.0	A
USGS	08110000	1976-05-11					20.0	A
USGS	08110000	1976-05-12					13.0	A
USGS	08110000	1976-05-13					23.0	A
USGS	08110000	1976-05-14					426	A
USGS	08110000	1976-05-15					1700	A
USGS	08110000	1976-05-16					2430	A
USGS	08110000	1976-05-17					2460	A
USGS	08110000	1976-05-18					2460	A
USGS	08110000	1976-05-19					2120	A
USGS	08110000	1976-05-20					1190	A
USGS	08110000	1976-05-21					991	A
USGS	08110000	1976-05-22					986	A
USGS	08110000	1976-05-23					986	A
USGS	08110000	1976-05-24					986	A
USGS	08110000	1976-05-25					975	A
USGS	08110000	1976-05-26					986	A
USGS	08110000	1976-05-27					975	A
USGS	08110000	1976-05-28					969	A
USGS	08110000	1976-05-29					964	A
USGS	08110000	1976-05-30					959	A
USGS	08110000	1976-05-31					959	A
USGS	08110000	1976-06-01					923	A
USGS	08110000	1976-06-02					138	A
USGS	08110000	1976-06-03					17.0	A
USGS	08110000	1976-06-04					199	A
USGS	08110000	1976-06-05					1250	A
USGS	08110000	1976-06-06					2320	A
USGS	08110000	1976-06-07					2420	A
USGS	08110000	1976-06-08					2430	A
USGS	08110000	1976-06-09					2410	A
USGS	08110000	1976-06-10					2410	A
